ranking,route,passengers,distance_km,origin_hub,origin_hub_qid,origin_hub_latitude,origin_hub_longitude,destination_hub,destination_hub_qid,destination_hub_latitude,destination_hub_longitude
2117,Glasgow - Zakynthos,15013,2736.2594915964783,Glasgow,Q4093,55.8611111111111,-4.25,Zakynthos,Q144880,37.8,20.75
2118,Bilbao - Jerez de la Frontera,14903,777.710694477857,Bilbao,Q8692,43.262222222222,-2.9533333333333,Jerez de la Frontera,Q12303,36.7,-6.1166666666667
2119,Berlin - Santander,14888,1620.1932818818323,Berlin,Q64,52.516666666667,13.383333333333,Santander,Q12233,43.466666666667,-3.8
2120,Stockholm - Wrocław,14886,916.2924689371628,Stockholm,Q1754,59.329444444444,18.068611111111,Wrocław,Q1799,51.11,17.0325
2121,Palermo - Ancona,14876,611.8244432181701,Palermo,Q2656,38.115658,13.361262,Ancona,Q3415,43.616666666667,13.516666666667
2122,Manchester - Chambéry,14864,1055.9738006185107,Manchester,Q18125,53.466666666667,-2.2333333333333,Chambéry,Q165090,45.566388888889,5.9208333333333
2123,Zürich - Podgorica,14860,1006.1366696199287,Zürich,Q72,47.378611111111,8.54,Podgorica,Q23564,42.439722222222,19.266111111111
2124,Naples - Kaunas,14809,1719.1172109635565,Naples,Q2634,40.833333333333,14.25,Kaunas,Q4115712,54.9,23.933333333333
2125,Riga - Girona,14768,2247.5145386925133,Riga,Q1773,56.9475,24.106944444444,Girona,Q7038,41.983333333333,2.8166666666667
2126,Liège - Alicante,14753,1447.7284539575646,Liège,Q3992,50.6397222222222,5.57055555555556,Alicante,Q11959,38.345277777778,-0.48305555555556
2127,Zagreb - Zadar,14710,197.89060120418142,Zagreb,Q1435,45.8130555555556,15.9772222222222,Zadar,Q3370,44.116666666667,15.216666666667
2128,Cologne - Iași,14697,1555.326477678586,Cologne,Q365,50.942222222222,6.9577777777778,Iași,Q46852,47.162222222222,27.588888888889
2129,Seville - Villanubla,14680,491.04679735122244,Seville,Q8717,37.383333333333,-5.9833333333333,Villanubla,Q1651671,41.711388888889,-4.8447222222222
2130,Lisbon - Karlsruhe,14662,1806.5416745383575,Lisbon,Q597,38.708042,-9.139016,Karlsruhe,Q1040,49.016666666667,8.4
2131,Bratislava - Madrid,14597,1857.4658252119782,Bratislava,Q1780,48.144722222222,17.112777777778,Madrid,Q2807,40.418888888889,-3.6919444444444
2132,Munich - Kavala,14567,1291.3108247989774,Munich,Q1726,48.1375,11.575,Kavala,Q187352,40.93959,24.40687
2133,Vigo - Valencia,14541,766.2568314352715,Vigo,Q8745,42.235833333333,-8.7266666666667,Valencia,Q8818,39.47,-0.376388888888889
2134,Frankfurt - Podgorica,14491,1176.8076645923866,Frankfurt,Q1794,50.113611111111,8.6797222222222,Podgorica,Q23564,42.439722222222,19.266111111111
2135,Oslo - Aalborg,14382,321.8260157725118,Oslo,Q585,59.911111111111,10.752777777778,Aalborg,Q25410,57.05,9.9166666666667
2136,Manchester - Kalamata,14360,2615.3226343356014,Manchester,Q18125,53.466666666667,-2.2333333333333,Kalamata,Q167895,37.0377777777778,22.1111111111111
2137,Vienna - Malmö,14336,852.492679708436,Vienna,Q1741,48.20833,16.373064,Malmö,Q2211,55.593188589918,13.021423031021
2138,Girona - Billund,14324,1594.9803999159583,Girona,Q7038,41.983333333333,2.8166666666667,Billund,Q1701099,55.730833333333,9.1152777777778
2139,Bodø - Mosjøen,14293,169.32791982002246,Bodø,Q39383,67.28267,14.37513,Mosjøen,Q851998,65.833333333333,13.2
2140,Oslo - Pula,14282,1685.4251801925795,Oslo,Q585,59.911111111111,10.752777777778,Pula,Q4656,44.866666666667,13.833333333333
2141,Budapest - Tampere,14254,1585.2276290204093,Budapest,Q1781,47.498333333333,19.040833333333,Tampere,Q40840,61.4980555555556,23.76
2142,Poznań - Athens,14193,1688.1007515278272,Poznań,Q268,52.4083333333333,16.9336111111111,Athens,Q1524,37.9841666666667,23.7280555555556
2143,Catania - Iași,14049,1482.9320533401706,Catania,Q1903,37.502669444444,15.087269444444,Iași,Q46852,47.162222222222,27.588888888889
2144,Lille - Málaga,14047,1657.890046622326,Lille,Q648,50.631944444444,3.0575,Málaga,Q8851,36.716666666667,-4.4166666666667
2145,Warsaw - Porto,14030,2549.0818635311,Warsaw,Q270,52.216666666667,21.033333333333,Porto,Q36433,41.149472222222,-8.6107777777778
2146,Burgas - Košice,14026,842.8664723549327,Burgas,Q6509,42.502965,27.470179,Košice,Q25409,48.716666666667,21.25
2147,Warsaw - Leeds,14013,1514.6041452218687,Warsaw,Q270,52.216666666667,21.033333333333,Leeds,Q39121,53.799722222222,-1.5491666666667
2148,Wrocław - Varna,14010,1200.8228840116733,Wrocław,Q1799,51.11,17.0325,Varna,Q6506,43.211375,27.91108
2149,Warsaw - Valencia,13915,2166.8442268512804,Warsaw,Q270,52.216666666667,21.033333333333,Valencia,Q8818,39.47,-0.376388888888889
2150,Barcelona - Craiova,13899,1788.6397916277117,Barcelona,Q1492,41.3825,2.1769444444444,Craiova,Q168057,44.333333333333,23.816666666667
2151,Oslo - Sogndal,13895,247.56262670448172,Oslo,Q585,59.911111111111,10.752777777778,Sogndal,Q490923,61.229722,7.100556
2152,Hamburg - Zadar,13846,1115.5219158122388,Hamburg,Q1055,53.55,10,Zadar,Q3370,44.116666666667,15.216666666667
2153,Leeds - Southampton,13829,321.8435381400292,Leeds,Q39121,53.799722222222,-1.5491666666667,Southampton,Q79848,50.9066666666667,-1.40444444444444
2154,Bristol - Béziers,13771,1000.7892638010524,Bristol,Q23154,51.45,-2.5833333333333,Béziers,Q174019,43.343333333333,3.2161111111111
2155,Düsseldorf - Zadar,13766,1011.3372753245587,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Zadar,Q3370,44.116666666667,15.216666666667
2156,Brussels - Toulon,13751,866.8682798901121,Brussels,Q239,50.8466666666667,4.35166666666667,Toulon,Q44160,43.125,5.9305555555556
2157,Bucharest - Suceava,13749,361.78267100824,Bucharest,Q19660,44.4,26.083333333333,Suceava,Q46400,47.651388888889,26.255555555556
2158,Kraków - Turku,13744,1164.5797333837422,Kraków,Q31487,50.061388888889,19.937222222222,Turku,Q38511,60.451666666667,22.27
2159,Edinburgh - Kaunas,13724,1705.0081830156341,Edinburgh,Q23436,55.95,-3.1988888888889,Kaunas,Q4115712,54.9,23.933333333333
2160,Stockholm - Salzburg,13721,1323.5771679259037,Stockholm,Q1754,59.329444444444,18.068611111111,Salzburg,Q34713,47.7972,13.04768
2161,Tromsø - Andenes,13721,116.4714426017019,Tromsø,Q26087,69.666667,18.933333,Andenes,Q167305,69.313888888889,16.118055555556
2162,Brussels - Reus,13718,1106.1192364938138,Brussels,Q239,50.8466666666667,4.35166666666667,Reus,Q487096,41.15487,1.10871
2163,Düsseldorf - Kavala,13710,1769.3437408054258,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Kavala,Q187352,40.93959,24.40687
2164,Warsaw - Naples,13635,1366.5601904860018,Warsaw,Q270,52.216666666667,21.033333333333,Naples,Q2634,40.833333333333,14.25
2165,Bristol - Limoges,13588,685.1157339166372,Bristol,Q23154,51.45,-2.5833333333333,Limoges,Q45656,45.834444444444,1.2616666666667
2166,London - Kleve,13515,440.8277063205058,London,Q84,51.507222222222,-0.1275,Kleve,Q6246,51.666666666667,6.25
2167,Dortmund - Niš,13477,1413.058084951401,Dortmund,Q1295,51.513888888889,7.4652777777778,Niš,Q129259,43.319166666667,21.896111111111
2168,Stockholm - Thessaloniki,13475,2105.715860606385,Stockholm,Q1754,59.329444444444,18.068611111111,Thessaloniki,Q17151,40.6402777777778,22.9355555555556
2169,Santander - Bucharest,13439,2381.9051589216,Santander,Q12233,43.466666666667,-3.8,Bucharest,Q19660,44.4,26.083333333333
2170,Milan - Santander,13433,1053.2850681281282,Milan,Q490,45.466944444444,9.19,Santander,Q12233,43.466666666667,-3.8
2171,Milan - Tarbes,13411,765.6839425128559,Milan,Q490,45.466944444444,9.19,Tarbes,Q184023,43.232777777778,0.074444444444444
2172,Riga - Tampere,13383,506.3824983526299,Riga,Q1773,56.9475,24.106944444444,Tampere,Q40840,61.4980555555556,23.76
2173,Seville - Memmingen,13321,1764.3828516131698,Seville,Q8717,37.383333333333,-5.9833333333333,Memmingen,Q14825,47.987777777778,10.181111111111
2174,Wrocław - Zakynthos,13312,1508.6216223072952,Wrocław,Q1799,51.11,17.0325,Zakynthos,Q144880,37.8,20.75
2175,Bratislava - Eindhoven,13306,910.1020109919921,Bratislava,Q1780,48.144722222222,17.112777777778,Eindhoven,Q9832,51.434444444444,5.4841666666667
2176,Bratislava - Málaga,13302,2164.2082174084126,Bratislava,Q1780,48.144722222222,17.112777777778,Málaga,Q8851,36.716666666667,-4.4166666666667
2177,Warsaw - Thessaloniki,13252,1295.3462965836568,Warsaw,Q270,52.216666666667,21.033333333333,Thessaloniki,Q17151,40.6402777777778,22.9355555555556
2178,Milan - Niš,13231,1036.220523481902,Milan,Q490,45.466944444444,9.19,Niš,Q129259,43.319166666667,21.896111111111
2179,Gdańsk - Växjö,13134,369.334010396734,Gdańsk,Q1792,54.366666666667,18.633333333333,Växjö,Q26152,56.889029924861,14.802795326212
2180,Milan - Kefalonia,13097,1233.4275085992806,Milan,Q490,45.466944444444,9.19,Kefalonia,Q178488,38.265,20.5525
2181,Grenoble - Manchester,13092,1084.9573389536936,Grenoble,Q1289,45.186944444444,5.7263888888889,Manchester,Q18125,53.466666666667,-2.2333333333333
2182,Lille - Naples,13066,1390.2859198695635,Lille,Q648,50.631944444444,3.0575,Naples,Q2634,40.833333333333,14.25
2183,Ljubljana - Copenhagen,13051,1078.9571199124525,Ljubljana,Q437,46.05,14.516666666667,Copenhagen,Q1748,55.676111111111,12.568888888889
2184,Zadar - Manchester,13048,1640.1217829579011,Zadar,Q3370,44.116666666667,15.216666666667,Manchester,Q18125,53.466666666667,-2.2333333333333
2185,Stuttgart - Podgorica,13045,1053.038666712013,Stuttgart,Q1022,48.776111111111,9.1775,Podgorica,Q23564,42.439722222222,19.266111111111
2186,Berlin - Niš,12930,1201.6429186648434,Berlin,Q64,52.516666666667,13.383333333333,Niš,Q129259,43.319166666667,21.896111111111
2187,Copenhagen - Montpellier,12926,1477.704239524528,Copenhagen,Q1748,55.676111111111,12.568888888889,Montpellier,Q6441,43.610919444444,3.8772305555556
2188,Milan - Bremen,12923,846.6429908394805,Milan,Q490,45.466944444444,9.19,Bremen,Q24879,53.076944444444,8.8088888888889
2189,Brest - Porto,12844,868.1028271682102,Brest,Q12193,48.39,-4.4869444444444,Porto,Q36433,41.149472222222,-8.6107777777778
2190,London - Friedrichshafen,12830,813.4390954740687,London,Q84,51.507222222222,-0.1275,Friedrichshafen,Q4051,47.654166666667,9.4791666666667
2191,Genoa - Barcelona,12818,644.7394101754867,Genoa,Q1449,44.407186111111,8.9339833333333,Barcelona,Q1492,41.3825,2.1769444444444
2192,Toulouse - Caen,12807,635.5875560364434,Toulouse,Q7880,43.604444444444,1.4438888888889,Caen,Q41185,49.182222222222,-0.37055555555556
2193,Düsseldorf - Southampton,12793,572.1831443570345,Düsseldorf,Q1718,51.231144444444,6.7723805555556,Southampton,Q79848,50.9066666666667,-1.40444444444444
2194,Geneva - Bournemouth,12791,775.8954526849589,Geneva,Q71,46.2,6.15,Bournemouth,Q170478,50.72,-1.88
2195,London - Tromsø,12785,2249.0569132057817,London,Q84,51.507222222222,-0.1275,Tromsø,Q26087,69.666667,18.933333
2196,Lisbon - Clermont-Ferrand,12771,1274.7368364328277,Lisbon,Q597,38.708042,-9.139016,Clermont-Ferrand,Q42168,45.779722222222,3.0869444444444
2197,Warsaw - Seville,12686,2668.623265267311,Warsaw,Q270,52.216666666667,21.033333333333,Seville,Q8717,37.383333333333,-5.9833333333333
2198,Catania - Pescara,12640,556.6891236538972,Catania,Q1903,37.502669444444,15.087269444444,Pescara,Q2704,42.464277777778,14.214188888889
2199,Helsinki - Preveza,12619,2378.2535689622973,Helsinki,Q1757,60.17556,24.93417,Preveza,Q213898,38.95,20.75
2200,London - Kristiansand,12610,901.8581278026452,London,Q84,51.507222222222,-0.1275,Kristiansand,Q2415,58.14672222,7.99561111
2201,Bodø - Sandnessjøen,12562,160.32951857400997,Bodø,Q39383,67.28267,14.37513,Sandnessjøen,Q1004686,66.016666666667,12.633333333333
2202,Bologna - Podgorica,12551,678.6571861448039,Bologna,Q1891,44.493888888889,11.342777777778,Podgorica,Q23564,42.439722222222,19.266111111111
2203,Vienna - Zakynthos,12550,1210.31501296981,Vienna,Q1741,48.20833,16.373064,Zakynthos,Q144880,37.8,20.75
2204,Brindisi - Memmingen,12536,1023.3332644491768,Brindisi,Q13496,40.638333333333,17.945833333333,Memmingen,Q14825,47.987777777778,10.181111111111
2205,Gdańsk - Kristiansand,12528,778.6645625976257,Gdańsk,Q1792,54.366666666667,18.633333333333,Kristiansand,Q2415,58.14672222,7.99561111
2206,Manchester - Béziers,12510,1194.506186644839,Manchester,Q18125,53.466666666667,-2.2333333333333,Béziers,Q174019,43.343333333333,3.2161111111111
2207,Memmingen - Edinburgh,12496,1270.3092241809866,Memmingen,Q14825,47.987777777778,10.181111111111,Edinburgh,Q23436,55.95,-3.1988888888889
2208,Poznań - Copenhagen,12460,461.59896676402633,Poznań,Q268,52.4083333333333,16.9336111111111,Copenhagen,Q1748,55.676111111111,12.568888888889
2209,Alicante - Haugesund,12440,2377.756219309333,Alicante,Q11959,38.345277777778,-0.48305555555556,Haugesund,Q109036,59.41015,5.27551
2210,Rome - Zakynthos,12294,839.2046917885534,Rome,Q220,41.893055555556,12.482777777778,Zakynthos,Q144880,37.8,20.75
2211,Stockholm - Preveza,12275,2274.027401472594,Stockholm,Q1754,59.329444444444,18.068611111111,Preveza,Q213898,38.95,20.75
2212,Genoa - Manchester,12170,1293.0885750413777,Genoa,Q1449,44.407186111111,8.9339833333333,Manchester,Q18125,53.466666666667,-2.2333333333333
2213,Thessaloniki - Kalamata,12135,406.8887522493262,Thessaloniki,Q17151,40.6402777777778,22.9355555555556,Kalamata,Q167895,37.0377777777778,22.1111111111111
2214,Glasgow - Cardiff,12135,492.21476002942444,Glasgow,Q4093,55.8611111111111,-4.25,Cardiff,Q10690,51.48,-3.18
2215,Naples - Granada,12115,1591.9501432204456,Naples,Q2634,40.833333333333,14.25,Granada,Q8810,37.178055555556,-3.6008333333333
2216,Munich - Debrecen,12103,753.7102985085066,Munich,Q1726,48.1375,11.575,Debrecen,Q79880,47.53,21.639166666667
2217,Dortmund - Târgu Mureș,12064,1358.8320888553023,Dortmund,Q1295,51.513888888889,7.4652777777778,Târgu Mureș,Q186349,46.549722222222,24.559722222222
2218,Milan - Varna,12058,1506.2630241103127,Milan,Q490,45.466944444444,9.19,Varna,Q6506,43.211375,27.91108
2219,Pisa - Trapani,12057,658.1368116264888,Pisa,Q13375,43.716666666667,10.4,Trapani,Q13664,38.0175,12.515
2220,Munich - Varna,11970,1378.8819679127557,Munich,Q1726,48.1375,11.575,Varna,Q6506,43.211375,27.91108
2221,Rennes - Madrid,11847,870.446962848737,Rennes,Q647,48.114166666667,-1.6808333333333,Madrid,Q2807,40.418888888889,-3.6919444444444
2222,Gdańsk - Bremen,11845,661.5251543901056,Gdańsk,Q1792,54.366666666667,18.633333333333,Bremen,Q24879,53.076944444444,8.8088888888889
2223,Naples - Zakynthos,11841,652.7529766112806,Naples,Q2634,40.833333333333,14.25,Zakynthos,Q144880,37.8,20.75
2224,Seville - Santander,11784,701.155831031353,Seville,Q8717,37.383333333333,-5.9833333333333,Santander,Q12233,43.466666666667,-3.8
2225,Birmingham - Kefalonia,11740,2343.185869488963,Birmingham,Q2256,52.48,-1.9025,Kefalonia,Q178488,38.265,20.5525
2226,Budapest - Zakynthos,11714,1087.3525663364805,Budapest,Q1781,47.498333333333,19.040833333333,Zakynthos,Q144880,37.8,20.75
2227,Milan - Trieste,11624,357.1376721584637,Milan,Q490,45.466944444444,9.19,Trieste,Q546,45.6502777777778,13.7702777777778
2228,Stockholm - Aarhus,11581,584.2085976067217,Stockholm,Q1754,59.329444444444,18.068611111111,Aarhus,Q25319,56.156388888889,10.209722222222
2229,Warsaw - Venice,11580,985.2922804973049,Warsaw,Q270,52.216666666667,21.033333333333,Venice,Q641,45.439722222222,12.331944444444
2230,Rotterdam - Cavtat,11566,1463.3986032118705,Rotterdam,Q34370,51.9225,4.47917,Cavtat,Q221350,42.579444444444,18.220833333333
2231,Lisbon - Tarbes,11561,921.9184533777905,Lisbon,Q597,38.708042,-9.139016,Tarbes,Q184023,43.232777777778,0.074444444444444
2232,Leeds - Reus,11556,1419.9011296316664,Leeds,Q39121,53.799722222222,-1.5491666666667,Reus,Q487096,41.15487,1.10871
2233,Birmingham - Newquay,11503,318.1208453616628,Birmingham,Q2256,52.48,-1.9025,Newquay,Q943517,50.412,-5.0757
2234,Tromsø - Sørkjosen,11428,78.90837141144489,Tromsø,Q26087,69.666667,18.933333,Sørkjosen,Q1019566,69.789167,20.950833
2235,Eindhoven - Salzburg,11414,678.0388287318212,Eindhoven,Q9832,51.434444444444,5.4841666666667,Salzburg,Q34713,47.7972,13.04768
2236,Amsterdam - Clermont-Ferrand,11379,746.0024770269885,Amsterdam,Q727,52.383333333333,4.9,Clermont-Ferrand,Q42168,45.779722222222,3.0869444444444
2237,Birmingham - Pula,11244,1427.3775374716208,Birmingham,Q2256,52.48,-1.9025,Pula,Q4656,44.866666666667,13.833333333333
2238,Exeter - Faro,11211,1563.56812416556,Exeter,Q134672,50.721538888889,-3.5331083333333,Faro,Q159457,37.0161111111111,-7.935
2239,Stockholm - Zakynthos,11176,2401.618374585076,Stockholm,Q1754,59.329444444444,18.068611111111,Zakynthos,Q144880,37.8,20.75
2240,Rome - Suceava,11069,1259.0619678687215,Rome,Q220,41.893055555556,12.482777777778,Suceava,Q46400,47.651388888889,26.255555555556
2241,Málaga - Southampton,11049,1595.9083117872917,Málaga,Q8851,36.716666666667,-4.4166666666667,Southampton,Q79848,50.9066666666667,-1.40444444444444
2242,Riga - Bremen,11037,1063.137057407187,Riga,Q1773,56.9475,24.106944444444,Bremen,Q24879,53.076944444444,8.8088888888889
2243,Cologne - Kavala,11036,1740.9259824873793,Cologne,Q365,50.942222222222,6.9577777777778,Kavala,Q187352,40.93959,24.40687
2244,Innsbruck - Bristol,10991,1111.5700450455515,Innsbruck,Q1735,47.268333333333,11.393333333333,Bristol,Q23154,51.45,-2.5833333333333
2245,Alicante - Växjö,10962,2346.731184643519,Alicante,Q11959,38.345277777778,-0.48305555555556,Växjö,Q26152,56.889029924861,14.802795326212
2246,Helsinki - Varna,10937,1896.985916088302,Helsinki,Q1757,60.17556,24.93417,Varna,Q6506,43.211375,27.91108
2247,London - Kittilä,10895,2249.3989944770174,London,Q84,51.507222222222,-0.1275,Kittilä,Q593942,67.6531279,24.9114375
2248,Tallinn - Girona,10892,2455.985856801347,Tallinn,Q1770,59.437222222222,24.745,Girona,Q7038,41.983333333333,2.8166666666667
2249,Malmö - Ohrid,10867,1706.711459047991,Malmö,Q2211,55.593188589918,13.021423031021,Ohrid,Q1223508,41.116944444444,20.801944444444
2250,Pescara - Kraków,10827,951.7806817500868,Pescara,Q2704,42.464277777778,14.214188888889,Kraków,Q31487,50.061388888889,19.937222222222
2251,Stuttgart - Kavala,10765,1478.8921174814307,Stuttgart,Q1022,48.776111111111,9.1775,Kavala,Q187352,40.93959,24.40687
2252,Varna - Manchester,10761,2477.309158470221,Varna,Q6506,43.211375,27.91108,Manchester,Q18125,53.466666666667,-2.2333333333333
2253,Wrocław - Girona,10759,1482.4893344890593,Wrocław,Q1799,51.11,17.0325,Girona,Q7038,41.983333333333,2.8166666666667
2254,Copenhagen - Preveza,10752,1956.2319426307822,Copenhagen,Q1748,55.676111111111,12.568888888889,Preveza,Q213898,38.95,20.75
2255,Paris - Granada,10749,1384.7715232752878,Paris,Q90,48.856944444444,2.3513888888889,Granada,Q8810,37.178055555556,-3.6008333333333
2256,Dortmund - Palanga,10693,1017.5547587385292,Dortmund,Q1295,51.513888888889,7.4652777777778,Palanga,Q2047414,55.916666666667,21.063888888889
2257,Girona - Liverpool,10686,1341.525523541722,Girona,Q7038,41.983333333333,2.8166666666667,Liverpool,Q24826,53.4075,-2.99194444444444
2258,Amsterdam - Pula,10639,1061.2203594415037,Amsterdam,Q727,52.383333333333,4.9,Pula,Q4656,44.866666666667,13.833333333333
2259,Amsterdam - Kalamata,10625,2170.434314755443,Amsterdam,Q727,52.383333333333,4.9,Kalamata,Q167895,37.0377777777778,22.1111111111111
2260,Faro - Newquay,10597,1506.8785413774117,Faro,Q159457,37.0161111111111,-7.935,Newquay,Q943517,50.412,-5.0757
2261,Brussels - Zakynthos,10597,1942.1963538703226,Brussels,Q239,50.8466666666667,4.35166666666667,Zakynthos,Q144880,37.8,20.75
2262,Rome - Glasgow,10558,1966.4673353436995,Rome,Q220,41.893055555556,12.482777777778,Glasgow,Q4093,55.8611111111111,-4.25
2263,Rome - Poznań,10533,1216.125800626435,Rome,Q220,41.893055555556,12.482777777778,Poznań,Q268,52.4083333333333,16.9336111111111
2264,Porto - La Rochelle,10493,818.1603130043999,Porto,Q36433,41.149472222222,-8.6107777777778,La Rochelle,Q82185,46.159444444444,-1.1513888888889
2265,Glasgow - Region of Murcia,10487,1994.2218995234593,Glasgow,Q4093,55.8611111111111,-4.25,Region of Murcia,Q5772,38,-1.8333333333333
